JZ 
235,20833,城区 1.0,50220
19711,15760,城区 1.0,50221
18896,19667,城区 1.0,50222
7285,27550,城区 1.0,50223
140,28694,城区 1.0,50224
2695,36624,城区 1.0,50225
3019,17125,城区 1.0,50226
1576,36694,城区 1.0,50227
22658,16302,城区 1.0,50228
17371,37466,城区 1.0,50229
4678,37593,城区 1.0,50230
23851,15484,城区 1.0,50231
1018,18464,城区 1.0,50232
21119,38152,城区 1.0,50233
2800,33087,城区 1.0,50234
6060,16926,城区 1.0,50235
9010,19757,城区 1.0,50236
7170,35315,城区 1.0,50237
9576,20227,城区 1.0,50238
12043,37758,城区 1.0,50239
7164,20109,城区 1.0,50240
7882,32086,城区 1.0,50241
4565,18487,城区 1.0,50242
4577,29474,城区 1.0,50243
2625,15627,城区 1.0,50244
5629,21928,城区 1.0,50245
423,18520,城区 1.0,50246
6902,29962,城区 1.0,50247
123,39596,城区 1.0,50248
3737,28261,城区 1.0,50249
10195,22525,城区 1.0,50250
1264,23260,城区 1.0,50251
6202,23116,城区 1.0,50252
5030,35326,城区 1.0,50253
4011,20771,城区 1.0,50254
6411,15547,城区 1.0,50255
21153,36520,城区 1.0,50256
4790,29924,城区 1.0,50257
5188,36763,城区 1.0,50258
4940,35851,城区 1.0,50259
18662,28829,城区 1.0,50260
5900,32713,城区 1.0,50261
18958,32578,城区 1.0,50262
8365,28007,城区 1.0,50263
11477,16200,城区 1.0,50264
1058,21439,城区 1.0,50265
2303,27760,城区 1.0,50266
19357,17324,城区 1.0,50267
6477,20108,城区 1.0,50268
21113,29887,城区 1.0,50269
19801,37850,城区 1.0,50270
14460,37428,城区 1.0,50271
12993,17384,城区 1.0,50272
19405,21540,城区 1.0,50273
6111,18704,城区 1.0,50274
12835,22356,城区 1.0,50275
6072,19350,城区 1.0,50276
18823,29485,城区 1.0,50277
20556,38216,城区 1.0,50278
1626,24357,城区 1.0,50279
8526,28357,城区 1.0,50280
4337,38271,城区 1.0,50281
23869,19361,城区 1.0,50282
12896,28022,城区 1.0,50283
4617,25112,城区 1.0,50284
12717,33696,城区 1.0,50285
11585,39041,城区 1.0,50286
24423,39129,城区 1.0,50287
24229,19565,城区 1.0,50288
6559,23932,城区 1.0,50289
22296,19855,城区 1.0,50290
12053,31962,城区 1.0,50291
3584,19734,城区 1.0,50292
6654,31972,城区 1.0,50293
21457,29369,城区 1.0,50294
22532,17963,城区 1.0,50295
2607,17483,城区 1.0,50296
911,26635,城区 1.0,50297
10067,37848,城区 1.0,50298
4675,27938,城区 1.0,50299
2223,37142,城区 1.0,50300
23754,21511,城区 1.0,50301
22741,35175,城区 1.0,50302
21459,32825,城区 1.0,50303
3221,32870,城区 1.0,50304
1626,21934,城区 1.0,50305
15205,21783,城区 1.0,50306
23850,32398,城区 1.0,50307
22279,37701,城区 1.0,50308
12193,27734,城区 1.0,50309
1637,16534,城区 1.0,50310
5556,16993,城区 1.0,50311
10176,15705,城区 1.0,50312
6962,25548,城区 1.0,50313
15881,15300,城区 1.0,50314
14413,31641,城区 1.0,50315
19855,39855,城区 1.0,50316
13142,26462,城区 1.0,50317
2611,20877,城区 1.0,50318
20424,22678,城区 1.0,50319
1752,33443,城区 1.0,50320
3296,27673,城区 1.0,50321
10040,24313,城区 1.0,50322
875,35072,城区 1.0,50323
12818,15610,城区 1.0,50324
1017,29932,城区 1.0,50325
3112,20695,城区 1.0,50326
13169,38831,城区 1.0,50327
20040,16488,城区 1.0,50328
3685,34090,城区 1.0,50329
19497,17589,城区 1.0,50330
990,30145,城区 1.0,50331
19353,34314,城区 1.0,50332
18651,16740,城区 1.0,50333
22044,26258,城区 1.0,50334
335,23759,城区 1.0,50335
11192,22605,城区 1.0,50336
264,27181,城区 1.0,50337
3503,18829,城区 1.0,50338
23775,35608,城区 1.0,50339
4292,20997,城区 1.0,50340
17549,19556,城区 1.0,50341
561,21627,城区 1.0,50342
6467,19541,城区 1.0,50343
1129,21240,城区 1.0,50344
2813,19174,城区 1.0,50345
20601,21077,城区 1.0,50346
20215,23683,城区 1.0,50347
103213,28992,城区 1.0,50348
105824,25601,城区 1.0,50349
103392,20759,城区 1.0,50350
97670,31428,城区 1.0,50351
108027,24084,城区 1.0,50352
105075,23786,城区 1.0,50353
95498,29970,城区 1.0,50354
101287,28847,城区 1.0,50355
97604,20503,城区 1.0,50356
101221,27663,城区 1.0,50357
100706,22363,城区 1.0,50358
104010,27171,城区 1.0,50359
107489,23240,城区 1.0,50360
107164,30542,城区 1.0,50361
102619,25913,城区 1.0,50362
102591,26704,城区 1.0,50363
96818,29232,城区 1.0,50364
95750,30205,城区 1.0,50365
99975,21539,城区 1.0,50366
95303,31422,城区 1.0,50367
101098,31247,城区 1.0,50368
108584,33648,城区 1.0,50369
97971,22864,城区 1.0,50370
102913,31075,城区 1.0,50371
101545,33712,城区 1.0,50372
97546,23678,城区 1.0,50373
96769,20262,城区 1.0,50374
103519,33985,城区 1.0,50375
108289,20944,城区 1.0,50376
97865,23540,城区 1.0,50377
103245,30508,城区 1.0,50378
108318,32870,城区 1.0,50379
104601,33323,城区 1.0,50380
101132,29472,城区 1.0,50381
107152,30087,城区 1.0,50382
108570,34763,城区 1.0,50383
109901,22103,城区 1.0,50384
109423,23527,城区 1.0,50385
106600,31969,城区 1.0,50386
109015,25565,城区 1.0,50387
95028,26543,城区 1.0,50388
105347,22088,城区 1.0,50389
97943,32637,城区 1.0,50390
102409,31463,城区 1.0,50391
100049,24681,城区 1.0,50392
96588,31342,城区 1.0,50393
95608,22060,城区 1.0,50394
101221,21758,城区 1.0,50395
109954,25888,城区 1.0,50396
109146,20690,城区 1.0,50397
102949,32843,城区 1.0,50398
101430,30620,城区 1.0,50399
95748,32067,城区 1.0,50400
99536,25783,城区 1.0,50401
98035,22226,城区 1.0,50402
95185,27038,城区 1.0,50403
104853,30629,城区 1.0,50404
106224,20748,城区 1.0,50405
99923,23359,城区 1.0,50406
97257,29766,城区 1.0,50407
99944,34955,城区 1.0,50408
103318,22726,城区 1.0,50409
105411,26025,城区 1.0,50410
100355,21001,城区 1.0,50411
102549,29496,城区 1.0,50412
98584,29515,城区 1.0,50413
97964,28342,城区 1.0,50414
103075,22913,城区 1.0,50415
96142,21196,城区 1.0,50416
101948,30072,城区 1.0,50417
100426,34606,城区 1.0,50418
106173,29429,城区 1.0,50419
97404,26705,城区 1.0,50420
100626,34812,城区 1.0,50421
99375,20093,城区 1.0,50422
96565,21036,城区 1.0,50423
109736,34141,城区 1.0,50424
95814,25994,城区 1.0,50425
103256,26652,城区 1.0,50426
103936,20838,城区 1.0,50427
100482,21355,城区 1.0,50428
101015,21131,城区 1.0,50429
98230,22841,城区 1.0,50430
109625,22011,城区 1.0,50431
97637,24186,城区 1.0,50432
99690,21650,城区 1.0,50433
100662,26634,城区 1.0,50434
105893,30353,城区 1.0,50435
101416,33452,城区 1.0,50436
109008,27262,城区 1.0,50437
102233,25454,城区 1.0,50438
96303,21634,城区 1.0,50439
106303,34256,城区 1.0,50440
95148,31124,城区 1.0,50441
107317,24213,城区 1.0,50442
107109,29028,城区 1.0,50443
109200,26080,城区 1.0,50444
101318,21858,城区 1.0,50445
104050,29155,城区 1.0,50446
96361,20264,城区 1.0,50447
106903,23676,城区 1.0,50448
109643,31909,城区 1.0,50449
109902,23561,城区 1.0,50450
108489,29948,城区 1.0,50451
96282,33653,城区 1.0,50452
95674,22220,城区 1.0,50453
100402,26923,城区 1.0,50454
98831,24369,城区 1.0,50455
98878,25259,城区 1.0,50456
99008,27619,城区 1.0,50457
103971,20003,城区 1.0,50458
101945,29781,城区 1.0,50459
106504,32392,城区 1.0,50460
97685,30313,城区 1.0,50461
101698,25589,城区 1.0,50462
107722,25938,城区 1.0,50463
99037,26410,城区 1.0,50464
96461,26234,城区 1.0,50465
107508,29961,城区 1.0,50466
98959,26493,城区 1.0,50467
96515,30269,城区 1.0,50468
104937,33869,城区 1.0,50469
95058,34700,城区 1.0,50470
108971,31264,城区 1.0,50471
95117,21215,城区 1.0,50472
104555,7815,城区 1.0,50473
98330,3039,城区 1.0,50474
80212,9288,城区 1.0,50475
108082,1954,城区 1.0,50476
96085,710,城区 1.0,50477
104484,4774,城区 1.0,50478
88380,9815,城区 1.0,50479
105951,6541,城区 1.0,50480
98115,1679,城区 1.0,50481
97110,5898,城区 1.0,50482
103073,788,城区 1.0,50483
103977,18132,城区 1.0,50484
109956,8689,城区 1.0,50485
106113,10008,城区 1.0,50486
92941,15790,城区 1.0,50487
81723,1363,城区 1.0,50488
80028,5184,城区 1.0,50489
104778,7200,城区 1.0,50490
85071,1885,城区 1.0,50491
101974,1071,城区 1.0,50492
91333,2867,城区 1.0,50493
106153,14295,城区 1.0,50494
82168,825,城区 1.0,50495
89676,15629,城区 1.0,50496
108650,2598,城区 1.0,50497
83309,4693,城区 1.0,50498
84686,10080,城区 1.0,50499
90116,12249,城区 1.0,50500
106667,1528,城区 1.0,50501
106679,7864,城区 1.0,50502
109421,8405,城区 1.0,50503
88826,6816,城区 1.0,50504
87516,7726,城区 1.0,50505
108666,9087,城区 1.0,50506
107681,19964,城区 1.0,50507
81340,5686,城区 1.0,50508
86021,11662,城区 1.0,50509
94721,6064,城区 1.0,50510
109309,415,城区 1.0,50511
97902,9873,城区 1.0,50512
97124,3941,城区 1.0,50513
82745,11762,城区 1.0,50514
108423,7531,城区 1.0,50515
84806,12268,城区 1.0,50516
89318,5602,城区 1.0,50517
81907,4307,城区 1.0,50518
103481,1012,城区 1.0,50519
101136,6630,城区 1.0,50520
104114,6809,城区 1.0,50521
84084,3556,城区 1.0,50522
92290,1293,城区 1.0,50523
109996,9152,城区 1.0,50524
81054,5345,城区 1.0,50525
94708,248,城区 1.0,50526
87491,13712,城区 1.0,50527
85131,10114,城区 1.0,50528
96439,7958,城区 1.0,50529
104722,9704,城区 1.0,50530
86995,1052,城区 1.0,50531
105269,7479,城区 1.0,50532
98238,6423,城区 1.0,50533
107918,10866,城区 1.0,50534
97659,12498,城区 1.0,50535
108486,1196,城区 1.0,50536
87462,6633,城区 1.0,50537
92158,12022,城区 1.0,50538
81146,18392,城区 1.0,50539
93037,3925,城区 1.0,50540
90647,9458,城区 1.0,50541
86602,10807,城区 1.0,50542
84098,7830,城区 1.0,50543
109292,14600,城区 1.0,50544
87278,799,城区 1.0,50545
98352,448,城区 1.0,50546
93882,540,城区 1.0,50547
108315,4575,城区 1.0,50548
88762,9567,城区 1.0,50549
102336,18397,城区 1.0,50550
81418,19897,城区 1.0,50551
105828,13851,城区 1.0,50552
106816,4230,城区 1.0,50553
84449,16925,城区 1.0,50554
80658,229,城区 1.0,50555
104520,10940,城区 1.0,50556
109560,15147,城区 1.0,50557
105162,1655,城区 1.0,50558
100675,792,城区 1.0,50559
102361,11754,城区 1.0,50560
96398,3146,城区 1.0,50561
88714,6946,城区 1.0,50562
101188,19569,城区 1.0,50563
88638,7663,城区 1.0,50564
95075,4515,城区 1.0,50565
91521,475,城区 1.0,50566
95615,528,城区 1.0,50567
93234,12570,城区 1.0,50568
80905,9464,城区 1.0,50569
99557,8962,城区 1.0,50570
94161,10524,城区 1.0,50571
92549,17469,城区 1.0,50572
80330,11923,城区 1.0,50573
108350,14333,城区 1.0,50574
102925,10910,城区 1.0,50575
99737,16336,城区 1.0,50576
98337,1278,城区 1.0,50577
92393,7636,城区 1.0,50578
80714,8164,城区 1.0,50579
81591,19949,城区 1.0,50580
99135,2505,城区 1.0,50581
93337,10004,城区 1.0,50582
96337,2623,城区 1.0,50583
108664,9970,城区 1.0,50584
105608,10568,城区 1.0,50585
99281,7085,城区 1.0,50586
89152,18373,城区 1.0,50587
108652,8194,城区 1.0,50588
89876,3826,城区 1.0,50589
108396,7572,城区 1.0,50590
86249,14640,城区 1.0,50591
109174,18819,城区 1.0,50592
80943,12611,城区 1.0,50593
81941,289,城区 1.0,50594
88419,5565,城区 1.0,50595
83805,7585,城区 1.0,50596
96216,11450,城区 1.0,50597
81615,2609,城区 1.0,50598
91064,9166,城区 1.0,50599
96893,16074,城区 1.0,50600
93509,10300,城区 1.0,50601
99695,9573,城区 1.0,50602
95589,13161,城区 1.0,50603
81172,17968,城区 1.0,50604
107358,6031,城区 1.0,50605
106268,19426,城区 1.0,50606
108510,10422,城区 1.0,50607
80774,8779,城区 1.0,50608
80910,3552,城区 1.0,50609
84182,5391,城区 1.0,50610
95495,5764,城区 1.0,50611
80874,1364,城区 1.0,50612
94902,8255,城区 1.0,50613
84460,474,城区 1.0,50614
86972,6821,城区 1.0,50615
106122,5547,城区 1.0,50616
101577,9789,城区 1.0,50617
105605,10195,城区 1.0,50618
107594,7950,城区 1.0,50619
96343,754,城区 1.0,50620
82481,1012,城区 1.0,50621
91672,3439,城区 1.0,50622
93428,5912,城区 1.0,50623
89762,5967,城区 1.0,50624
104408,4415,城区 1.0,50625
81908,17223,城区 1.0,50626
91759,6434,城区 1.0,50627
85204,9486,城区 1.0,50628
84319,958,城区 1.0,50629
85945,6806,城区 1.0,50630
88166,18700,城区 1.0,50631
91367,17692,城区 1.0,50632
101787,8532,城区 1.0,50633
80556,10974,城区 1.0,50634
83447,5021,城区 1.0,50635
98283,6222,城区 1.0,50636
109331,2376,城区 1.0,50637
108583,6948,城区 1.0,50638
92723,17982,城区 1.0,50639
102018,14776,城区 1.0,50640
89220,11111,城区 1.0,50641
82182,3856,城区 1.0,50642
99490,8925,城区 1.0,50643
84324,6486,城区 1.0,50644
99677,15969,城区 1.0,50645
91643,7534,城区 1.0,50646
95677,2668,城区 1.0,50647
81068,1991,城区 1.0,50648
82196,7783,城区 1.0,50649
96828,7727,城区 1.0,50650
109426,15871,城区 1.0,50651
90697,17612,城区 1.0,50652
98703,11027,城区 1.0,50653
91408,5545,城区 1.0,50654
89508,7185,城区 1.0,50655
80238,4237,城区 1.0,50656
106443,1313,城区 1.0,50657
102501,8850,城区 1.0,50658
105128,2111,城区 1.0,50659
103650,8149,城区 1.0,50660
91192,1454,城区 1.0,50661
95869,681,城区 1.0,50662
107465,267,城区 1.0,50663
97713,19793,城区 1.0,50664
98634,5472,城区 1.0,50665
100972,2830,城区 1.0,50666
104901,8442,城区 1.0,50667
85177,13877,城区 1.0,50668
105770,702,城区 1.0,50669
94364,1381,城区 1.0,50670
96590,8823,城区 1.0,50671
82237,8023,城区 1.0,50672
82179,16595,城区 1.0,50673
100169,2327,城区 1.0,50674
92042,11310,城区 1.0,50675
108182,11058,城区 1.0,50676
87926,9487,城区 1.0,50677
81670,12528,城区 1.0,50678
85651,2258,城区 1.0,50679
87213,9860,城区 1.0,50680
105783,1286,城区 1.0,50681
82742,8610,城区 1.0,50682
84472,7128,城区 1.0,50683
98434,5841,城区 1.0,50684
100718,3503,城区 1.0,50685
94867,4865,城区 1.0,50686
90938,1881,城区 1.0,50687
89257,2750,城区 1.0,50688
108614,18598,城区 1.0,50689
108458,2661,城区 1.0,50690
106063,12756,城区 1.0,50691
100807,278,城区 1.0,50692
99489,19435,城区 1.0,50693
86365,12075,城区 1.0,50694
87586,1386,城区 1.0,50695
87833,8360,城区 1.0,50696
93330,6048,城区 1.0,50697
88928,9492,城区 1.0,50698
92433,3840,城区 1.0,50699
86766,1735,城区 1.0,50700
99810,11599,城区 1.0,50701
91837,1892,城区 1.0,50702
81982,7328,城区 1.0,50703
109352,11369,城区 1.0,50704
81244,1794,城区 1.0,50705
86608,9252,城区 1.0,50706
91647,17432,城区 1.0,50707
89535,7208,城区 1.0,50708
83264,3497,城区 1.0,50709
103243,7649,城区 1.0,50710
102015,6841,城区 1.0,50711
80189,16100,城区 1.0,50712
99812,10648,城区 1.0,50713
89523,19851,城区 1.0,50714
104474,8633,城区 1.0,50715
109891,7200,城区 1.0,50716
99854,9990,城区 1.0,50717
105697,4919,城区 1.0,50718
97780,2578,城区 1.0,50719
92931,12544,城区 1.0,50720
83340,13487,城区 1.0,50721
80899,2525,城区 1.0,50722
88483,5538,城区 1.0,50723
87492,6193,城区 1.0,50724
108252,5011,城区 1.0,50725
81560,15834,城区 1.0,50726
81840,11497,城区 1.0,50727
82785,18529,城区 1.0,50728
81540,18805,城区 1.0,50729
108791,13392,城区 1.0,50730
93210,13549,城区 1.0,50731
101578,6979,城区 1.0,50732
80971,9277,城区 1.0,50733
80073,193,城区 1.0,50734
81620,1497,城区 1.0,50735
93826,11276,城区 1.0,50736
99790,6582,城区 1.0,50737
93578,11159,城区 1.0,50738
100418,6489,城区 1.0,50739
80159,3449,城区 1.0,50740
92924,9072,城区 1.0,50741
90380,7008,城区 1.0,50742
107967,10208,城区 1.0,50743
86477,18503,城区 1.0,50744
95370,12607,城区 1.0,50745
94196,12074,城区 1.0,50746
93722,12611,城区 1.0,50747
99019,8761,城区 1.0,50748
91056,12890,城区 1.0,50749
81163,16683,城区 1.0,50750
93716,19932,城区 1.0,50751
105452,2741,城区 1.0,50752
84954,6813,城区 1.0,50753
82862,10396,城区 1.0,50754
95460,615,城区 1.0,50755
90904,2599,城区 1.0,50756
100136,4680,城区 1.0,50757
89198,7032,城区 1.0,50758
94387,12584,城区 1.0,50759
87240,3517,城区 1.0,50760
97006,8670,城区 1.0,50761
80241,18882,城区 1.0,50762
105249,3523,城区 1.0,50763
81758,12105,城区 1.0,50764
109621,17095,城区 1.0,50765
87296,9916,城区 1.0,50766
95678,10178,城区 1.0,50767
93579,5058,城区 1.0,50768
107577,12750,城区 1.0,50769
94007,3729,城区 1.0,50770
104081,2995,城区 1.0,50771
82678,4676,城区 1.0,50772
107753,899,城区 1.0,50773
91784,15565,城区 1.0,50774
83093,13608,城区 1.0,50775
86172,11243,城区 1.0,50776
109929,7514,城区 1.0,50777
90168,5055,城区 1.0,50778
91191,5973,城区 1.0,50779
88922,6748,城区 1.0,50780
85651,10986,城区 1.0,50781
82144,16446,城区 1.0,50782
81577,6517,城区 1.0,50783
94629,9916,城区 1.0,50784
85874,15791,城区 1.0,50785
95469,2912,城区 1.0,50786
88146,10693,城区 1.0,50787
89091,9815,城区 1.0,50788
106949,6857,城区 1.0,50789
100640,6052,城区 1.0,50790
80236,8551,城区 1.0,50791
89487,11226,城区 1.0,50792
108162,16955,城区 1.0,50793
103183,8394,城区 1.0,50794
80180,16097,城区 1.0,50795
83065,7065,城区 1.0,50796
82513,9261,城区 1.0,50797
92578,1078,城区 1.0,50798
96878,14140,城区 1.0,50799
84611,11947,城区 1.0,50800
82445,170,城区 1.0,50801
109975,13489,城区 1.0,50802
104750,6149,城区 1.0,50803
83333,13865,城区 1.0,50804
102214,17282,城区 1.0,50805
27007,12432,城区 1.0,50806
8896,1367,城区 1.0,50807
28522,4882,城区 1.0,50808
31810,2641,城区 1.0,50809
7231,2187,城区 1.0,50810
6705,6479,城区 1.0,50811
6321,6538,城区 1.0,50812
31351,4447,城区 1.0,50813
24208,9646,城区 1.0,50814
22276,10759,城区 1.0,50815
30189,422,城区 1.0,50816
27666,8486,城区 1.0,50817
3455,2028,城区 1.0,50818
29614,4860,城区 1.0,50819
29253,11777,城区 1.0,50820
31348,12503,城区 1.0,50821
10861,7431,城区 1.0,50822
29082,12455,城区 1.0,50823
14197,7106,城区 1.0,50824
8752,821,城区 1.0,50825
17296,11281,城区 1.0,50826
26021,9455,城区 1.0,50827
15947,12124,城区 1.0,50828
18318,9135,城区 1.0,50829
11376,1774,城区 1.0,50830
29859,9998,城区 1.0,50831
12074,9253,城区 1.0,50832
6922,10635,城区 1.0,50833
1643,13888,城区 1.0,50834
8153,13232,城区 1.0,50835
4747,13680,城区 1.0,50836
19926,10678,城区 1.0,50837
6450,14801,城区 1.0,50838
24961,14199,城区 1.0,50839
20855,11363,城区 1.0,50840
5716,10573,城区 1.0,50841
31561,8245,城区 1.0,50842
6473,13274,城区 1.0,50843
1550,9353,城区 1.0,50844
1181,4287,城区 1.0,50845
2699,3110,城区 1.0,50846
18643,2465,城区 1.0,50847
7172,2529,城区 1.0,50848
9981,2112,城区 1.0,50849
13476,4381,城区 1.0,50850
8247,11890,城区 1.0,50851
16671,8805,城区 1.0,50852
32372,32,城区 1.0,50853
3989,9320,城区 1.0,50854
23165,431,城区 1.0,50855
9658,11293,城区 1.0,50856
17206,11578,城区 1.0,50857
16948,2206,城区 1.0,50858
27171,3166,城区 1.0,50859
3396,1697,城区 1.0,50860
31020,8694,城区 1.0,50861
15529,14788,城区 1.0,50862
30109,2984,城区 1.0,50863
11969,13978,城区 1.0,50864
21617,4015,城区 1.0,50865
16626,3684,城区 1.0,50866
9168,2906,城区 1.0,50867
25928,12097,城区 1.0,50868
28118,9390,城区 1.0,50869
15199,11785,城区 1.0,50870
14486,4199,城区 1.0,50871
12420,5710,城区 1.0,50872
18271,813,城区 1.0,50873
27415,6085,城区 1.0,50874
318,3580,城区 1.0,50875
1331,7267,城区 1.0,50876
8387,13444,城区 1.0,50877
